Customer Code,# of Receivers,Profit per Receiver,Profit per Receiver Bucket,# of PPV Orders (last 12 Months),Profit per PPV order,Profit per PPV order Bucket,DVR Service,DVR Service Profit,DVR Service Profit Bucket,HD Programming Service,HD Service Profit,HD Service Profit Bucket,Total Profit,Total Profit Buckets,Responder Rating,Est. Mortgage Loan Amount,Dwelling Type,Photography,Gardening,Cooking,Gourmet Food,Home Business,Readers,New Age,Upscale,Computer,Age,Marital Status,Education,Household Income,Gender,Homeowner,Number of Total Rooms,Customer Count,Age Group,Dwelling Type Details,Education Status Details,Cluster
4102,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,3,97771,2,1,1,1,1,1,1,1,0,1,73,0,1,8000,0,0,4.78,1,70-Above,Single Family,High School,1
4103,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,102869,2,0,0,1,0,0,1,0,0,0,82,0,1,8000,0,0,6,1,70-Above,Single Family,High School,1
4104,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,189388,4,0,0,0,0,0,0,0,0,0,39,0,2,8000,0,1,6,1,35-44,Unknown,Some College,1
4105,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,102869,3,0,0,0,0,0,0,0,0,0,58,0,1,8000,0,0,6.15,1,55-69,Condo,High School,1
4106,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,107966,2,0,0,0,0,0,0,0,0,0,50,0,1,8000,0,1,6.36,1,45-54,Single Family,High School,1
4107,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,110515,4,0,1,1,0,0,1,0,1,1,65,1,2,8000,0,0,4.61,1,55-69,Unknown,Some College,1
4108,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,97771,2,0,0,0,0,0,0,0,0,0,37,0,1,8000,0,0,5.53,1,35-44,Single Family,High School,1
4109,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,4,100617,2,1,1,1,1,1,1,1,0,0,60,0,1,8000,0,0,5.88,1,55-69,Single Family,High School,1
4110,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,4,98720,2,0,1,1,0,0,1,0,0,1,79,1,1,8000,0,0,6,1,70-Above,Single Family,High School,1
4111,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,97771,2,0,0,0,0,0,0,0,1,0,73,1,1,8000,0,1,6,1,70-Above,Single Family,High School,1
4112,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,100320,2,0,0,0,0,0,0,0,0,0,51,0,1,8000,0,0,5,1,45-54,Single Family,High School,1
4113,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,107966,2,0,0,0,0,0,0,0,0,0,35,0,1,8000,0,0,5.3,1,35-44,Single Family,High School,1
4114,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,102869,4,0,0,0,0,0,0,0,0,0,25,1,1,8000,0,0,5.91,1,25-34,Unknown,High School,1
4115,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,110515,3,0,0,0,0,0,1,0,0,0,63,0,1,8000,0,0,6.05,1,55-69,Condo,High School,1
4116,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,105417,2,0,0,0,0,0,0,0,0,0,63,0,1,8000,0,0,5.21,1,55-69,Single Family,High School,1
4117,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,102869,3,0,1,0,0,0,1,0,0,1,65,0,2,8000,0,0,5.52,1,55-69,Condo,Some College,1
4118,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,118000,4,0,0,0,1,1,1,1,1,1,40,1,3,8000,0,1,6,1,35-44,Unknown,Completed College,1
4119,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,107966,4,0,0,0,0,1,0,0,0,0,29,0,1,8000,0,0,6.14,1,25-34,Unknown,High School,1
4120,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,1,97771,4,0,0,0,0,0,0,0,0,0,29,0,1,8000,0,0,5.18,1,25-34,Unknown,High School,1
4121,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,110515,3,0,0,0,0,0,0,0,0,0,44,0,1,8000,0,0,5.94,1,35-44,Condo,High School,1
4122,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,118000,4,0,0,0,0,0,0,0,0,0,45,0,2,8000,0,0,6.13,1,45-54,Unknown,Some College,1
4123,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,97771,4,0,0,0,0,0,0,0,0,0,64,0,1,8000,0,0,6.41,1,55-69,Unknown,High School,1
4124,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,113063,2,0,0,0,0,1,0,0,0,0,33,1,1,8000,0,0,6.73,1,25-34,Single Family,High School,1
4125,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,97878,4,0,0,0,0,0,0,1,1,1,58,1,2,8000,0,1,5,1,55-69,Unknown,Some College,1
4126,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,107966,3,0,0,0,0,0,0,0,0,0,61,0,1,8000,0,0,5.83,1,55-69,Condo,High School,1
4127,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,107966,2,0,0,0,0,1,1,0,0,0,72,0,1,8000,0,1,6,1,70-Above,Single Family,High School,1
4128,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,3,214650,4,0,0,0,0,0,1,0,1,0,55,1,1,8000,0,0,7,1,55-69,Unknown,High School,1
4129,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,100320,2,0,0,0,0,0,0,0,0,0,65,0,1,8000,0,0,6,1,55-69,Single Family,High School,1
4130,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,107966,3,0,0,0,0,0,0,0,0,0,50,0,1,8000,0,0,6.01,1,45-54,Condo,High School,1
4131,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,97771,2,0,0,0,0,0,0,0,0,0,61,0,1,8000,0,0,6,1,55-69,Single Family,High School,1
4132,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,94231,4,0,0,0,0,0,0,0,0,0,64,0,1,8000,0,0,6.14,1,55-69,Unknown,High School,1
4133,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,102869,2,0,0,0,0,0,0,0,0,0,45,0,1,8000,0,0,7,1,45-54,Single Family,High School,1
4134,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,107966,4,0,0,0,0,0,0,0,0,0,42,0,1,8000,0,0,5.25,1,35-44,Unknown,High School,1
4135,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,97771,2,0,0,0,0,0,0,0,0,0,45,0,1,8000,0,0,5.83,1,45-54,Single Family,High School,1
4136,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,4,98006,4,0,0,0,0,0,1,0,0,0,91,1,1,8000,0,0,6.67,1,70-Above,Unknown,High School,1
4137,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,105417,4,0,0,0,0,0,0,0,0,0,72,1,2,8000,0,0,7.03,1,70-Above,Unknown,Some College,1
4138,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,120709,2,0,0,0,0,0,0,0,0,0,45,0,2,8000,0,0,7.5,1,45-54,Single Family,Some College,1
4139,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,107966,2,0,0,0,0,0,1,0,0,0,27,0,1,8000,0,0,6,1,25-34,Single Family,High School,1
4140,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,120709,4,0,0,0,0,0,1,0,0,0,63,1,3,8000,0,0,6,1,55-69,Unknown,Completed College,1
4141,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,118161,4,0,0,0,0,0,1,0,0,1,49,0,2,8000,0,0,7.08,1,45-54,Unknown,Some College,1
4142,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,4,160819,2,0,1,0,0,1,0,0,1,0,65,1,3,8000,0,0,8,1,55-69,Single Family,Completed College,1
4143,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,4,95879,2,0,0,1,0,1,1,0,1,0,76,0,1,8000,0,0,5.33,1,70-Above,Single Family,High School,1
4144,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,100320,4,0,0,0,0,0,0,0,0,0,54,1,1,8000,0,0,5.93,1,45-54,Unknown,High School,1
4145,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,102869,3,0,0,0,0,0,0,0,0,0,33,0,1,8000,0,0,5.95,1,25-34,Condo,High School,1
4146,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,88552,4,0,1,1,1,1,1,1,1,1,39,1,1,8000,0,0,6.17,1,35-44,Unknown,High School,1
4147,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,107966,4,0,0,0,0,0,0,0,0,0,33,0,1,8000,0,0,8.54,1,25-34,Unknown,High School,1
4148,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,97771,2,0,0,0,0,0,0,0,0,0,40,0,1,8000,0,0,6.54,1,35-44,Single Family,High School,1
4149,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,3,115612,3,0,0,0,0,0,1,0,0,1,20,0,1,8000,0,0,8.93,1,18-24,Condo,High School,1
4150,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,118000,3,0,0,0,0,0,0,0,0,0,45,0,2,8000,0,0,6.66,1,45-54,Condo,Some College,1
4151,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,100596,4,0,0,1,0,0,1,0,0,1,61,0,3,8000,0,0,5,1,55-69,Unknown,Completed College,1
4152,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,105417,4,0,0,0,0,0,1,0,1,0,73,0,1,8000,0,0,6.8,1,70-Above,Unknown,High School,1
4153,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,97771,2,0,0,0,0,0,0,0,0,0,52,0,1,8000,0,0,6.96,1,45-54,Single Family,High School,1
4154,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,3,102869,4,0,1,0,0,0,1,0,0,1,43,1,1,8000,0,1,6,1,35-44,Unknown,High School,1
4155,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,118161,3,0,0,0,0,0,0,0,0,0,48,0,2,8000,0,0,6.29,1,45-54,Condo,Some College,1
4156,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,105417,3,0,0,0,0,0,0,0,0,0,44,0,1,8000,0,0,6.38,1,35-44,Condo,High School,1
4157,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,110515,4,0,0,0,0,1,0,0,0,0,29,0,1,8000,0,0,4,1,25-34,Unknown,High School,1
4158,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,118000,4,0,0,0,0,0,0,0,0,0,18,0,2,8000,0,0,6,1,18-24,Unknown,Some College,1
4159,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,115612,2,1,0,0,0,0,0,0,0,0,34,0,1,8000,0,0,6.51,1,25-34,Single Family,High School,1
4160,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,107966,2,0,0,0,0,0,1,0,0,0,65,0,1,8000,0,0,4.17,1,55-69,Single Family,High School,1
4161,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,97771,2,0,1,1,1,0,1,1,1,1,33,0,3,8000,0,0,5,1,25-34,Single Family,Completed College,1
4162,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,97771,2,0,0,0,0,1,0,0,0,0,57,1,3,8000,0,0,4.91,1,55-69,Single Family,Completed College,1
4163,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,160050,2,0,0,0,0,0,0,0,0,0,40,1,1,8000,0,1,8,1,35-44,Single Family,High School,1
4164,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,107966,2,0,0,0,0,0,0,0,0,0,41,1,1,8000,0,0,6.2,1,35-44,Single Family,High School,1
4165,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,110515,4,0,0,0,0,0,0,0,0,0,50,0,1,8000,0,0,3,1,45-54,Unknown,High School,1
4166,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,107966,4,0,0,0,0,0,0,0,0,0,25,0,1,8000,0,0,6.21,1,25-34,Unknown,High School,1
4167,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,97771,2,0,0,0,0,0,0,0,0,0,34,0,1,8000,0,0,7.92,1,25-34,Single Family,High School,1
4168,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,3,106529,2,0,1,1,0,1,1,0,1,1,58,1,2,8000,0,1,5,1,55-69,Single Family,Some College,1
4169,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,97771,4,0,0,0,0,0,0,0,0,0,21,0,1,8000,0,0,5.36,1,18-24,Unknown,High School,1
4170,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,118000,4,0,0,0,0,0,0,0,0,0,28,0,2,8000,0,0,5.67,1,25-34,Unknown,Some College,1
4171,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,4,102869,2,0,0,0,0,0,1,0,0,1,86,0,4,8000,0,0,5.75,1,70-Above,Single Family,Graduate School,1
4172,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,4,87026,2,0,0,0,0,1,1,0,1,0,44,1,1,8000,0,0,6,1,35-44,Single Family,High School,1
4173,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,105417,2,0,1,1,0,1,1,0,0,1,62,0,1,8000,0,0,6.11,1,55-69,Single Family,High School,1
4174,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,130493,4,0,0,0,0,0,0,0,0,0,34,0,3,8000,0,1,7.46,1,25-34,Unknown,Completed College,1
4175,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,118000,4,0,0,0,0,0,0,0,0,0,45,0,2,8000,0,0,8,1,45-54,Unknown,Some College,1
4176,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,97771,2,0,0,0,0,0,0,0,0,0,27,0,1,8000,0,0,7.3,1,25-34,Single Family,High School,1
4177,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,107966,4,0,0,0,0,0,0,0,0,0,50,0,1,8000,0,0,7.67,1,45-54,Unknown,High School,1
4178,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,1,100320,2,0,0,0,0,0,0,0,0,0,61,1,1,8000,0,0,6.2,1,55-69,Single Family,High School,1
4179,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,115612,2,0,0,0,0,1,0,0,1,0,66,0,1,8000,0,0,6,1,55-69,Single Family,High School,1
4180,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,4,119367,4,0,0,0,0,0,1,0,0,1,60,0,3,8000,0,0,6,1,55-69,Unknown,Completed College,1
4181,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,113063,3,0,0,0,0,0,0,0,0,0,75,0,1,8000,0,0,6.51,1,70-Above,Condo,High School,1
4182,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,118000,2,0,0,0,0,0,0,0,0,0,45,0,2,8000,0,0,5,1,45-54,Single Family,Some College,1
4183,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,110515,3,0,0,0,0,0,0,0,0,0,48,0,1,8000,0,0,7.12,1,45-54,Condo,High School,1
4184,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,97771,2,0,0,0,0,0,0,0,0,0,48,0,1,8000,0,0,7.5,1,45-54,Single Family,High School,1
4185,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,97771,2,0,0,0,0,0,0,0,0,0,57,0,1,8000,0,0,8,1,55-69,Single Family,High School,1
4186,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,113063,4,0,0,0,0,0,0,0,0,0,37,0,2,8000,0,0,7.26,1,35-44,Unknown,Some College,1
4187,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,116305,4,0,0,0,0,0,0,0,0,0,47,0,1,8000,0,1,4.78,1,45-54,Unknown,High School,1
4188,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,97771,2,0,0,0,0,0,0,0,0,0,41,0,1,8000,0,0,6.5,1,35-44,Single Family,High School,1
4189,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,115612,3,0,0,0,0,0,0,0,0,0,64,0,2,8000,0,0,6.92,1,55-69,Condo,Some College,1
4190,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,118000,4,0,0,0,0,0,0,0,0,0,34,0,2,8000,0,0,6.29,1,25-34,Unknown,Some College,1
4191,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,110515,4,0,1,0,0,0,1,0,0,0,56,0,2,8000,0,0,6.67,1,55-69,Unknown,Some College,1
4192,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,118161,2,0,0,0,0,0,0,0,0,0,44,0,2,8000,0,0,6.97,1,35-44,Single Family,Some College,1
4193,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,253102,3,0,0,0,0,1,0,0,1,0,56,0,2,8000,0,1,6,1,55-69,Condo,Some College,1
4194,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,151265,2,0,1,1,0,1,1,0,0,1,50,0,3,8000,0,1,6,1,45-54,Single Family,Completed College,1
4195,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,97771,2,0,0,0,0,0,0,0,0,0,70,0,1,8000,0,0,5.28,1,70-Above,Single Family,High School,1
4196,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,97771,2,0,0,0,0,0,0,0,0,0,42,1,1,8000,0,0,6,1,35-44,Single Family,High School,1
4197,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,105417,2,0,0,0,0,0,0,0,0,0,37,1,1,8000,0,0,4.75,1,35-44,Single Family,High School,1
4198,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,118161,4,0,0,0,0,0,0,0,0,1,34,0,2,8000,0,0,5,1,25-34,Unknown,Some College,1
4199,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,107966,2,0,0,0,0,1,0,0,1,0,31,1,1,8000,0,0,5,1,25-34,Single Family,High School,1
4200,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,107966,4,0,0,0,0,0,0,0,0,0,41,0,1,8000,0,0,5,1,35-44,Unknown,High School,1
4201,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,102869,4,0,0,0,0,0,0,0,0,0,46,0,1,8000,0,0,5.33,1,45-54,Unknown,High School,1
4202,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,97771,2,0,0,1,1,0,1,1,0,1,52,0,1,8000,0,0,5.76,1,45-54,Single Family,High School,1
4203,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,97771,2,0,0,0,0,0,1,0,0,1,33,0,1,8000,0,0,5.8,1,25-34,Single Family,High School,1
4204,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,97771,3,0,0,0,0,0,0,0,0,0,43,0,1,8000,0,0,6,1,35-44,Condo,High School,1
4205,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,97771,3,0,0,0,0,0,0,0,0,0,35,0,1,8000,0,0,6,1,35-44,Condo,High School,1
4206,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,110515,4,0,0,0,0,0,0,0,1,0,48,1,2,8000,0,1,6,1,45-54,Unknown,Some College,1
4207,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,95780,4,0,0,0,0,0,0,0,1,0,52,1,1,8000,0,0,6,1,45-54,Unknown,High School,1
4208,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,110651,3,0,0,0,0,0,0,0,0,0,38,0,1,8000,0,1,6,1,35-44,Condo,High School,1
4209,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,102869,2,0,0,0,0,0,0,0,1,1,43,1,1,8000,0,0,6,1,35-44,Single Family,High School,1
4210,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,100320,4,0,0,0,0,0,0,0,0,0,36,0,2,8000,0,0,6,1,35-44,Unknown,Some College,1
4211,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,113063,3,0,0,0,0,0,0,0,0,1,24,0,1,8000,0,0,6.45,1,18-24,Condo,High School,1
4212,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,97771,3,0,0,0,0,0,0,0,0,0,38,0,1,8000,0,0,7,1,35-44,Condo,High School,1
4213,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,118000,3,0,0,0,0,1,0,0,1,0,29,0,2,8000,0,0,7,1,25-34,Condo,Some College,1
4214,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,97771,2,0,0,0,0,1,0,0,1,0,55,1,2,8000,0,0,8,1,55-69,Single Family,Some College,1
4215,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,107966,2,0,0,0,0,0,0,0,0,0,55,0,1,8000,0,0,10,1,55-69,Single Family,High School,1
4216,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,100320,4,0,0,0,0,0,0,0,0,0,45,0,1,8000,0,0,12,1,45-54,Unknown,High School,1
4217,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,107966,3,0,0,0,0,0,0,0,0,0,31,0,1,8000,0,0,12,1,25-34,Condo,High School,1
4218,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,102869,3,0,0,0,0,0,0,0,0,1,20,0,2,8000,0,0,14,1,18-24,Condo,Some College,1
4219,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,107966,2,0,0,0,0,0,0,0,0,1,39,0,1,8000,0,0,6.14,1,35-44,Single Family,High School,1
4220,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,1,173042,4,0,0,0,0,1,0,0,1,0,59,0,1,8000,0,1,6,1,55-69,Unknown,High School,1
4221,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,110515,4,0,0,0,0,0,0,0,0,0,61,0,1,8000,0,0,6.8,1,55-69,Unknown,High School,1
4222,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,1,118161,2,0,0,0,0,1,0,0,1,0,31,0,3,8000,0,0,6.71,1,25-34,Single Family,Completed College,1
4223,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,113063,2,0,0,0,0,0,1,0,1,0,52,0,2,20000,0,0,7,1,45-54,Single Family,Some College,1
4224,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,120709,4,0,0,0,0,0,0,0,1,1,45,0,1,20000,0,0,14,1,45-54,Unknown,High School,1
4225,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,97771,4,0,0,0,0,1,1,0,0,0,62,1,1,20000,0,0,4.57,1,55-69,Unknown,High School,1
4226,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,115612,2,0,1,1,0,0,1,0,0,1,48,1,1,20000,0,1,6,1,45-54,Single Family,High School,1
4227,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,113063,2,0,0,0,0,0,0,0,0,0,22,0,3,20000,0,0,6.5,1,18-24,Single Family,Completed College,1
4228,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,97771,4,0,0,0,0,1,0,0,0,0,34,1,1,20000,0,0,5.24,1,25-34,Unknown,High School,1
4229,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,122753,3,0,0,0,0,1,0,0,1,1,64,1,2,20000,0,1,4,1,55-69,Condo,Some College,1
4230,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,103580,2,0,1,1,0,0,1,0,0,1,61,1,3,20000,0,0,20,1,55-69,Single Family,Completed College,1
4231,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,155559,4,0,0,0,0,1,0,0,0,1,28,0,3,20000,0,1,3,1,25-34,Unknown,Completed College,1
4232,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,115731,4,0,0,0,0,0,0,0,1,0,53,0,1,20000,0,0,4,1,45-54,Unknown,High School,1
4233,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,110515,3,0,0,0,0,0,0,0,0,0,38,0,1,20000,0,0,4,1,35-44,Condo,High School,1
4234,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,4,105417,2,0,0,0,0,0,1,0,0,1,33,1,1,20000,0,0,4,1,25-34,Single Family,High School,1
4235,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,105417,2,0,0,0,0,1,0,0,0,0,43,1,2,20000,0,1,4.5,1,35-44,Single Family,Some College,1
4236,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,105417,2,0,0,0,1,0,0,1,0,1,23,1,1,20000,0,0,4.75,1,18-24,Single Family,High School,1
4237,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,97771,2,0,1,1,1,0,0,0,0,0,45,1,3,20000,0,0,4.75,1,45-54,Single Family,Completed College,1
4238,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,105417,2,0,1,1,0,0,1,0,0,0,62,0,1,20000,0,0,5,1,55-69,Single Family,High School,1
4239,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,97884,4,0,0,0,0,0,0,0,0,0,61,1,1,20000,0,0,5,1,55-69,Unknown,High School,1
4240,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,107966,2,0,0,0,0,0,0,0,0,0,33,0,1,20000,0,0,5,1,25-34,Single Family,High School,1
4241,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,97771,2,0,0,0,0,0,0,0,0,1,47,1,2,20000,0,0,5,1,45-54,Single Family,Some College,1
4242,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,120709,2,0,0,0,0,1,0,0,0,0,29,1,1,20000,0,0,5,1,25-34,Single Family,High School,1
4243,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,2,91061,2,0,0,0,0,1,0,0,1,0,19,0,1,20000,0,0,6,1,18-24,Single Family,High School,1
4244,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,110515,4,0,0,0,0,0,0,0,0,0,41,0,1,20000,0,0,6,1,35-44,Unknown,High School,1
4245,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,102869,2,0,0,0,0,0,0,0,0,0,51,1,1,20000,0,0,6,1,45-54,Single Family,High School,1
4246,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,102869,2,0,0,0,0,0,0,0,0,0,25,1,1,20000,0,0,6,1,25-34,Single Family,High School,1
4247,4,200,$200,0,0,$0,0,0,$0,0,0,$0,200,$200,0,107966,2,0,0,0,0,0,0,0,0,0,19,0,1,20000,0,0,6,1,18-24,Single Family,High School,1
